97.8717486,95.18143786
91.38262839,105.3962134
91.38262839,97.10058891
93.12701554,90.2242017
137.4809663,110.7028138
104.3376103,95.17834191
80.14877511,92.82119649
75.21797409,85.97125359
51.72689375,108.5352844
75.00864763,95.07589439
84.40507977,98.44030165
77.35775567,103.3813044
79.26495229,91.83845722
78.98585034,92.89345503
93.8247704,89.67221249
71.07796191,83.7734496
80.61394502,99.17217092
92.47577767,105.5537604
80.61394502,91.86069508
78.89281636,87.90266825
75.21797409,86.04354578
93.68521943,96.27323103
84.35856278,88.26348151
99.4068093,110.0920496
93.8247704,105.869311
106.9193033,84.49688979
84.47485526,90.64372703
91.38262839,104.4361147
84.47485526,110.9615119
84.47485526,103.8719031
84.35856278,88.48228714
84.47485526,88.76538216
98.8718639,101.2229113
82.49788315,109.9833489
77.47404814,104.0447242
82.93979456,109.2587303
96.42972189,90.75697056
75.1481986,100.5345053
75.1481986,93.32404764
78.98585034,102.6211829
78.98585034,80.07297888
91.38262839,101.1455501
98.8718639,109.6617928
84.47485526,73.31761803
93.12701554,95.1539742
77.47404814,106.3021731
73.1712265,57.19653806
73.10145101,105.751291
98.8718639,95.41391853
102.4769307,95.53555373
84.35856278,78.56549786
82.93979456,61.07547215
90.66161503,96.50814548
77.47404814,98.39488849
77.47404814,76.46523957
91.38262839,91.42356103
84.35856278,86.66045151
82.49788315,96.39326824
102.4769307,87.84596804
102.4769307,80.21298136
102.0117608,74.76901149
82.49788315,100.0010984
102.4769307,97.57945727
93.12701554,98.46258826
96.42972189,81.57122695
82.49788315,91.43900847
82.93979456,75.32689776
82.49788315,87.99279858
93.68521943,108.9401932
98.8718639,89.15513812
93.12701554,94.95210965
102.0117608,127.8575173
98.8718639,103.8849619
102.4769307,96.11440129
84.47485526,85.99186084
79.26495229,86.24208185
80.05574113,93.74410732
84.47485526,66.99911478
84.47485526,84.28549188
98.8718639,98.15592187
91.38262839,94.37039557
102.4769307,101.8164891
80.61394502,73.86515681
77.47404814,110.9637899
73.1712265,100.4573123
84.35856278,66.47270422
98.8718639,98.27407288
93.8247704,91.17094206
84.47485526,94.24859971
93.8247704,97.96904753
91.38262839,107.3900113
69.19402378,92.11650402
91.38262839,91.02936014
82.49788315,68.79755785
70.28717307,107.6319655
91.15004343,97.66798483
96.42972189,90.50824331
91.15004343,101.4458207
84.35856278,81.99174108
93.8247704,80.4311301
84.35856278,85.17489037
104.3376103,94.47638311
84.40507977,103.0220992
98.8718639,82.5772874
81.56754333,94.82451429
82.49788315,93.10882423
102.4769307,90.77365806
84.35856278,97.06093701
84.47485526,97.22164945
102.0117608,87.64045312
80.05574113,104.9146741
91.38262839,92.85528848
75.00864763,96.1602636
102.4769307,96.04400806
81.56754333,105.3595136
102.4769307,90.47670661
82.93979456,106.3389148
91.38262839,92.99894674
102.4769307,103.1743371
84.47485526,107.8816478
84.47485526,110.6429261
98.8718639,99.97251691
67.68222158,85.30837552
93.12701554,81.78021019
80.05574113,70.81718204
75.21797409,98.57282369
80.61394502,90.63866276
79.26495229,110.9220685
91.38262839,87.62497809
84.47485526,84.75307184
73.1712265,61.76462295
102.4769307,105.3072832
91.15004343,75.17441965
73.1712265,88.27759928
82.49788315,54.10322827
104.3376103,98.85560132
80.14877511,104.8110875
102.0117608,94.52873637
80.05574113,88.82982134
93.12701554,104.1334549
82.93979456,51.29987075
102.4769307,108.3200427
93.12701554,100.0674552
75.00864763,88.84880846
77.35775567,99.90586851
51.72689375,90.84369128
81.26518289,99.4764934
75.1481986,97.13752072
97.8717486,104.3629913
97.8717486,90.90827149
79.26495229,94.16332524
84.35856278,109.7462569
98.8718639,103.7404319
75.70640249,97.9235922
80.14877511,97.14327079
80.05574113,55.52286656
84.35856278,96.01023384
79.26495229,88.57711424
80.05574113,99.77480451
98.8718639,106.5666547
80.05574113,94.84705075
75.1481986,99.92226734
80.05574113,98.81657694
84.47485526,58.48812899
80.05574113,104.4642955
91.38262839,101.5071024
91.15004343,71.98837241
79.26495229,104.6605912
78.98585034,108.4394137
90.66161503,103.9164855
102.4769307,109.8113125
80.61394502,88.60521032
91.38262839,92.09116852
82.49788315,106.962636
98.8718639,101.4795882
80.05574113,102.8532177
91.15004343,94.66240872
82.49788315,87.89916951
84.47485526,107.5617401
102.4769307,94.90850644
104.3376103,98.66172463
104.3376103,99.34332912
106.9193033,107.8929218
80.05574113,109.9171673
98.8718639,106.529231
51.72689375,90.05380416
67.68222158,108.8710668
84.35856278,106.1875975
102.4769307,82.96089035
102.0117608,62.6746091
77.35775567,82.45472159
98.8718639,104.9669588
76.86932726,81.28839066
84.35856278,86.38645297
82.49788315,108.6009517
91.38262839,106.3829524
102.4769307,97.67004778
106.9193033,98.03453804
102.4769307,85.1775283
69.19402378,110.5458152
91.38262839,84.57529231
91.15004343,98.97128453
104.3376103,91.64662374
71.75245828,103.7720197
84.35856278,108.2026538
98.8718639,106.6288244
84.35856278,93.9884752
98.8718639,100.9216508
80.61394502,95.51059937
98.8718639,81.70186186
97.8717486,100.9802515
102.4769307,100.9459589
75.21797409,107.7332499
80.14877511,109.3688662
98.8718639,100.3494184
82.93979456,90.65136515
91.38262839,91.45364251
73.10145101,109.8984801
84.47485526,94.4920438
102.0117608,83.66190262
102.4769307,87.91086112
86.70767081,100.2079189
79.26495229,92.34999264
82.49788315,110.6828183
80.05574113,107.3926277
98.8718639,100.360837
98.8718639,69.92163793
88.35902399,78.64458111
84.40507977,106.3667856
82.93979456,77.58478287
91.15004343,105.8648033
82.49788315,103.338157
102.4769307,98.59332553
82.49788315,76.54470667
80.14877511,94.17145
84.47485526,92.72334146
81.56754333,101.31573
91.38262839,90.40241617
81.56754333,103.0353435
91.15004343,86.52940802
73.10145101,89.8902017
80.05574113,111.351476
79.26495229,64.80177444
79.26495229,78.74342362
73.1712265,102.5230843
